duplicate_name_en,occurrence_count,name_ja,source_architect_id,source_line
"TAKENAKA CORPORATION",99,"竹中工務店",9239,4359
"TAKENAKA CORPORATION",99,"竹中工務店",9311,4408
"TAKENAKA CORPORATION",99,"竹中工務店",9313,4410
"TAKENAKA CORPORATION",99,"竹中工務店",9339,4422
"TAKENAKA CORPORATION",99,"竹中工務店",9347,4428
"TAKENAKA CORPORATION",99,"竹中工務店",9399,4462
"TAKENAKA CORPORATION",99,"竹中工務店",9408,4469
"TAKENAKA CORPORATION",99,"竹中工務店",9419,4477
"TAKENAKA CORPORATION",99,"竹中工務店",9467,4509
"TAKENAKA CORPORATION",99,"竹中工務店",9479,4517
"TAKENAKA CORPORATION",99,"竹中工務店",9648,4609
"TAKENAKA CORPORATION",99,"竹中工務店",9668,4622
"TAKENAKA CORPORATION",99,"竹中工務店",9716,4648
"TAKENAKA CORPORATION",99,"竹中工務店",9888,4743
"TAKENAKA CORPORATION",99,"竹中工務店",9908,4757
"TAKENAKA CORPORATION",99,"竹中工務店",9934,4771
"TAKENAKA CORPORATION",99,"竹中工務店",10016,4813
"TAKENAKA CORPORATION",99,"竹中工務店",10071,4842
"TAKENAKA CORPORATION",99,"竹中工務店",10135,4869
"NIHON SEKKEI",93,"日本設計",2608,1159
"NIHON SEKKEI",93,"日本設計",2731,1206
"NIHON SEKKEI",93,"日本設計",2825,1232
"NIHON SEKKEI",93,"日本設計",2955,1285
"NIHON SEKKEI",93,"日本設計",3074,1331
"NIHON SEKKEI",93,"日本設計",3214,1393
"NIHON SEKKEI",93,"日本設計",3548,1525
"NIHON SEKKEI",93,"日本設計",3595,1549
"NIHON SEKKEI",93,"日本設計",3862,1670
"NIHON SEKKEI",93,"日本設計",3880,1678
"NIHON SEKKEI",93,"日本設計",4029,1755
"NIHON SEKKEI",93,"日本設計",4598,1976
"NIHON SEKKEI",93,"日本設計",4709,2017
"NIHON SEKKEI",93,"日本設計",4745,2028
"NIHON SEKKEI",93,"日本設計",4822,2062
"NIHON SEKKEI",93,"日本設計",4940,2122
"NIHON SEKKEI",93,"日本設計",5217,2260
"NIHON SEKKEI",93,"日本設計",5264,2287
"NIHON SEKKEI",93,"日本設計",5309,2312
"NIHON SEKKEI",93,"日本設計",5437,2371
"NIHON SEKKEI",93,"日本設計",5533,2419
"NIHON SEKKEI",93,"日本設計",5641,2471
"NIHON SEKKEI",93,"日本設計",5695,2499
"NIHON SEKKEI",93,"日本設計",5742,2528
"NIHON SEKKEI",93,"日本設計",5758,2536
"NIHON SEKKEI",93,"日本設計",5862,2589
"NIHON SEKKEI",93,"日本設計",5876,2595
"NIHON SEKKEI",93,"日本設計",6009,2662
"NIHON SEKKEI",93,"日本設計",6030,2679
"NIHON SEKKEI",93,"日本設計",6099,2718
"NIHON SEKKEI",93,"日本設計",6118,2727
"NIHON SEKKEI",93,"日本設計",6190,2761
"NIHON SEKKEI",93,"日本設計",6286,2801
"NIHON SEKKEI",93,"日本設計",6357,2826
"NIHON SEKKEI",93,"日本設計",6363,2830
"NIHON SEKKEI",93,"日本設計",6400,2851
"NIHON SEKKEI",93,"日本設計",6442,2875
"NIHON SEKKEI",93,"日本設計",6463,2884
"NIHON SEKKEI",93,"日本設計",6595,2960
"NIHON SEKKEI",93,"日本設計",6733,3025
"NIHON SEKKEI",93,"日本設計",7027,3166
"NIHON SEKKEI",93,"日本設計",7029,3168
"NIHON SEKKEI",93,"日本設計",7092,3198
"NIHON SEKKEI",93,"日本設計",7205,3246
"NIHON SEKKEI",93,"大坪泰＋御手洗僚子／日本設計",7270,3289
"NIHON SEKKEI",93,"日本設計",7312,3308
"NIHON SEKKEI",93,"高橋正泰＋村山純二＋武田新平／日本設計",7400,3346
"NIHON SEKKEI",93,"高橋正泰＋利田純一＋塩崎創／日本設計",7401,3347
"NIHON SEKKEI",93,"日本設計",7506,3403
"NIHON SEKKEI",93,"日本設計／小泉治・藤田雅義",7517,3405
"NIHON SEKKEI",93,"日本設計",7735,3530
"NIHON SEKKEI",93,"日本設計",7809,3565
"NIHON SEKKEI",93,"日本設計",7878,3596
"NIHON SEKKEI",93,"日本設計",7929,3627
"NIHON SEKKEI",93,"日本設計",7933,3630
"NIHON SEKKEI",93,"近宮健一・東本光尚／日本設計",8029,3682
"NIHON SEKKEI",93,"竹林正彦／日本設計",8135,3739
"NIHON SEKKEI",93,"日本設計",8164,3756
"NIHON SEKKEI",93,"日本設計",8172,3758
"NIHON SEKKEI",93,"日本設計",8175,3760
"NIHON SEKKEI",93,"日本設計",8278,3814
"NIHON SEKKEI",93,"日本設計",8341,3852
"NIHON SEKKEI",93,"日本設計",8363,3863
"NIHON SEKKEI",93,"日本設計",8531,3958
"NIHON SEKKEI",93,"日本設計",8581,3982
"NIHON SEKKEI",93,"日本設計",8595,3992
"NIHON SEKKEI",93,"竹林正彦／日本設計",8609,4002
"NIHON SEKKEI",93,"日本設計",8617,4006
"NIHON SEKKEI",93,"日本設計",8653,4022
"NIHON SEKKEI",93,"日本設計／篠﨑淳＋河野建介＋寺﨑雅彦",8735,4067
"NIHON SEKKEI",93,"日本設計",8740,4069
"NIHON SEKKEI",93,"日本設計",8755,4074
"NIHON SEKKEI",93,"日本設計",8817,4113
"NIHON SEKKEI",93,"日本設計",8968,4197
"NIHON SEKKEI",93,"日本設計",8973,4201
"NIHON SEKKEI",93,"日本設計",8984,4206
"NIHON SEKKEI",93,"日本設計",9022,4233
"NIHON SEKKEI",93,"日本設計",9037,4239
"NIHON SEKKEI",93,"日本設計／山﨑彰夫＋井上信次郎＋畑江未央＋高増拓実",9196,4332
"NIHON SEKKEI",93,"日本設計／塚川譲＋堀駿",9293,4394
"NIHON SEKKEI",93,"日本設計",9348,4429
"NIHON SEKKEI",93,"日本設計",9349,4430
"NIHON SEKKEI",93,"小泉治＋市丸貴裕＋草野崇文＋吉岡紘介／日本設計",9383,4450
"NIHON SEKKEI",93,"日本設計",9420,4478
"NIHON SEKKEI",93,"日本設計／廣瀬浩二＋武田新平",9460,4504
"NIHON SEKKEI",93,"日本設計",9594,4574
