name_en,unique_ja_count,name_ja,occurrence_count,source_architect_id,source_line
"NIKKEN SEKKEI",44,"日建設計",89,5234,2269
"NIKKEN SEKKEI",44,"日建設計",89,5277,2294
"NIKKEN SEKKEI",44,"日建設計",89,5372,2339
"NIKKEN SEKKEI",44,"日建設計",89,5477,2393
"NIKKEN SEKKEI",44,"日建設計",89,5667,2485
"NIKKEN SEKKEI",44,"日建設計",89,5757,2534
"NIKKEN SEKKEI",44,"日建設計",89,5825,2573
"NIKKEN SEKKEI",44,"日建設計",89,5915,2614
"NIKKEN SEKKEI",44,"日建設計",89,6037,2681
"NIKKEN SEKKEI",44,"日建設計",89,6288,2802
"NIKKEN SEKKEI",44,"日建設計",89,6483,2893
"NIKKEN SEKKEI",44,"日建設計",89,6500,2907
"NIKKEN SEKKEI",44,"日建設計",89,6523,2919
"NIKKEN SEKKEI",44,"日建設計",89,6664,2993
"NIKKEN SEKKEI",44,"日建設計",89,6665,2994
"NIKKEN SEKKEI",44,"日建設計",89,6696,3010
"NIKKEN SEKKEI",44,"日建設計",89,6736,3026
"NIKKEN SEKKEI",44,"日建設計",89,6811,3054
"NIKKEN SEKKEI",44,"日建設計",89,6911,3108
"NIKKEN SEKKEI",44,"日建設計",89,6914,3110
"NIKKEN SEKKEI",44,"日建設計",89,6917,3113
"NIKKEN SEKKEI",44,"日建設計",89,7010,3156
"NIKKEN SEKKEI",44,"日建設計",89,7027,3165
"NIKKEN SEKKEI",44,"日建設計",89,7028,3166
"NIKKEN SEKKEI",44,"日建設計",89,7426,3357
"NIKKEN SEKKEI",44,"日建設計",89,7555,3421
"NIKKEN SEKKEI",44,"日建設計",89,7606,3456
"NIKKEN SEKKEI",44,"日建設計",89,7696,3509
"NIKKEN SEKKEI",44,"日建設計",89,7734,3528
"NIKKEN SEKKEI",44,"日建設計",89,7735,3529
"NIKKEN SEKKEI",44,"日建設計",89,7755,3539
"NIKKEN SEKKEI",44,"日建設計",89,7879,3596
"NIKKEN SEKKEI",44,"日建設計",89,7900,3605
"NIKKEN SEKKEI",44,"日建設計",89,7970,3653
"NIKKEN SEKKEI",44,"日建設計",89,8024,3679
"NIKKEN SEKKEI",44,"日建設計",89,8116,3727
"NIKKEN SEKKEI",44,"日建設計",89,8169,3756
"NIKKEN SEKKEI",44,"日建設計",89,8238,3795
"NIKKEN SEKKEI",44,"日建設計",89,8280,3814
"NIKKEN SEKKEI",44,"日建設計",89,8281,3815
"NIKKEN SEKKEI",44,"日建設計",89,8312,3835
"NIKKEN SEKKEI",44,"日建設計",89,8351,3857
"NIKKEN SEKKEI",44,"日建設計",89,8402,3883
"NIKKEN SEKKEI",44,"日建設計",89,8411,3888
"NIKKEN SEKKEI",44,"日建設計",89,8470,3922
"NIKKEN SEKKEI",44,"日建設計",89,8510,3945
"NIKKEN SEKKEI",44,"日建設計",89,8580,3980
"NIKKEN SEKKEI",44,"日建設計",89,8609,4001
"NIKKEN SEKKEI",44,"日建設計",89,8679,4038
"NIKKEN SEKKEI",44,"日建設計",89,8696,4046
"NIKKEN SEKKEI",44,"日建設計",89,8739,4067
"NIKKEN SEKKEI",44,"日建設計",89,8832,4121
"NIKKEN SEKKEI",44,"日建設計",89,8836,4123
"NIKKEN SEKKEI",44,"日建設計",89,8860,4134
"NIKKEN SEKKEI",44,"日建設計",89,8881,4144
"NIKKEN SEKKEI",44,"日建設計",89,8985,4206
"NIKKEN SEKKEI",44,"日建設計",89,9071,4257
"NIKKEN SEKKEI",44,"日建設計",89,9163,4311
"NIKKEN SEKKEI",44,"日建設計",89,9239,4358
"NIKKEN SEKKEI",44,"日建設計",89,9281,4388
"NIKKEN SEKKEI",44,"日建設計",89,9339,4421
"NIKKEN SEKKEI",44,"日建設計",89,9341,4423
"NIKKEN SEKKEI",44,"日建設計",89,9351,4431
"NIKKEN SEKKEI",44,"日建設計",89,9509,4531
"NIKKEN SEKKEI",44,"日建設計",89,9705,4641
"NIKKEN SEKKEI",44,"日建設計",89,9753,4666
"NIKKEN SEKKEI",44,"日建設計",89,9887,4741
"NIKKEN SEKKEI",44,"日建設計",89,10016,4812
"NIKKEN SEKKEI",44,"日建設計",89,10046,4827
"NIKKEN SEKKEI",44,"日建設計",89,10115,4859
"NIKKEN SEKKEI",44,"日建設計",89,10167,4891
"NIKKEN SEKKEI",44,"日建設計",89,10168,4892
"NIKKEN SEKKEI",44,"日建設計(MAS・2000共同設計室)",1,4973,2147
"NIKKEN SEKKEI",44,"日本設計",1,5264,2286
"NIKKEN SEKKEI",44,"川島克也＋岡田耕治／日建設計",1,6394,2845
"NIKKEN SEKKEI",44,"山梨知彦＋羽鳥達也／日建設計",1,6556,2939
"NIKKEN SEKKEI",44,"山梨知彦 芦田智之 勝矢武之／日建設計",1,6673,2998
"NIKKEN SEKKEI",44,"茅野秀真＋白井大之＋鈴木健悦／日建設計",1,7081,3192
"NIKKEN SEKKEI",44,"山梨知彦＋羽鳥達也＋石原嘉人＋川島範久／日建設計",1,7117,3211
"NIKKEN SEKKEI",44,"近藤彰宏＋塩田洋＋高嶋玲子／日建設計",1,7192,3237
"NIKKEN SEKKEI",44,"赤木隆＋下坂浩和／日建設計",1,7290,3296
"NIKKEN SEKKEI",44,"川島克也＋田中公康／日建設計",1,7291,3297
"NIKKEN SEKKEI",44,"岩崎克也＋竹内稔＋石崎健一／日建設計",1,7756,3540
"NIKKEN SEKKEI",44,"大谷弘明＋千本多加子／日建設計",1,7757,3541
"NIKKEN SEKKEI",44,"川島克也＋勝山太郎＋中島上／日建設計",1,7928,3625
"NIKKEN SEKKEI",44,"茅野秀真＋白井大之＋鈴木健悦＋森隆／日建設計",1,7931,3628
"NIKKEN SEKKEI",44,"山梨知彦＋羽鳥達也＋笹山恭代＋石原嘉人／日建設計",1,7983,3658
"NIKKEN SEKKEI",44,"川島克也＋近藤彰宏／日建設計",1,8127,3733
"NIKKEN SEKKEI",44,"日建設計／羽鳥達也",1,8198,3770
"NIKKEN SEKKEI",44,"河副智之＋河野信＋西川昌志／日建設計",1,8272,3808
"NIKKEN SEKKEI",44,"日建設計／中本太郎＋坂本隆之＋畑野了",1,8409,3887
"NIKKEN SEKKEI",44,"日建設計／川島克也＋近藤彰宏＋漆間一浩",1,8414,3891
"NIKKEN SEKKEI",44,"日建設計／中本太郎＋石原嘉人＋萩原裕加",1,8750,4071
"NIKKEN SEKKEI",44,"日建設計／川島克也＋山本武志＋上野山健太",1,8951,4186
"NIKKEN SEKKEI",44,"高橋秀通＋大庭拓也／日建設計",1,9015,4227
"NIKKEN SEKKEI",44,"川島克也＋岡田耕治＋伊藤佐恵／日建設計",1,9052,4245
"NIKKEN SEKKEI",44,"日建設計／羽鳥達也＋加瀬美和子＋松井一哲",1,9110,4281
"NIKKEN SEKKEI",44,"日建設計／高橋秀通＋勝矢武之＋大庭拓也＋高橋恵多",1,9120,4286
"NIKKEN SEKKEI",44,"日建設計／西岡理郎 坂本隆之",1,9126,4291
"NIKKEN SEKKEI",44,"日建設計／木村雅一＋三上愼司＋伊東宏和",1,9197,4332
"NIKKEN SEKKEI",44,"日建設計／太田幸司＋松井美奈歩",1,9282,4389
"NIKKEN SEKKEI",44,"日建設計／杉山俊一＋髙橋央＋甚内有紀＋藤田健児＋岡部真久",1,9292,4392
"NIKKEN SEKKEI",44,"日建設計／芦田智之＋恩田聡＋村上博昭",1,9338,4420
"NIKKEN SEKKEI",44,"日建設計／若林亮＋石森秀一＋木村征也",1,9350,4430
"NIKKEN SEKKEI",44,"日建設計／河野信＋西川昌志",1,9364,4436
"NIKKEN SEKKEI",44,"高橋秀通＋勝矢武之＋大庭拓也＋高橋恵多／日建設計",1,9394,4457
"NIKKEN SEKKEI",44,"日建設計／高橋秀通＋大庭拓也＋高橋恵多",1,9478,4515
"NIKKEN SEKKEI",44,"八里直輝＋柳澤彩＋山崎隆盛／日建設計",1,9510,4532
"NIKKEN SEKKEI",44,"日建設計／羽月喜通＋朴玄淳＋小松良朗＋岩田友紀",1,9551,4553
"NIKKEN SEKKEI",44,"日建設計／大庭拓也＋松丸真佑美",1,9576,4566
"NIKKEN SEKKEI",44,"日建設計／小谷陽次郎＋岡田宏介＋村井健治",1,9720,4650
"NIKKEN SEKKEI",44,"日建設計／勝矢武之＋津田文＋加藤雅大",1,9918,4761
"NIKKEN SEKKEI",44,"日建設計／多喜茂＋白井尚太郎＋高畑貴良志＋戸田弘志",1,10062,4835
"NIKKEN SEKKEI",44,"日建設計／大澤智＋久下武彦＋吉田聡",1,10099,4854
"TAKENAKA CORPORATION",3,"竹中工務店",82,8,8
"TAKENAKA CORPORATION",3,"竹中工務店",82,2539,1132
"TAKENAKA CORPORATION",3,"竹中工務店",82,3249,1404
"TAKENAKA CORPORATION",3,"竹中工務店",82,3308,1436
"TAKENAKA CORPORATION",3,"竹中工務店",82,3313,1441
"TAKENAKA CORPORATION",3,"竹中工務店",82,3429,1485
"TAKENAKA CORPORATION",3,"竹中工務店",82,3585,1542
"TAKENAKA CORPORATION",3,"竹中工務店",82,3861,1668
"TAKENAKA CORPORATION",3,"竹中工務店",82,3880,1677
"TAKENAKA CORPORATION",3,"竹中工務店",82,4411,1895
"TAKENAKA CORPORATION",3,"竹中工務店",82,4439,1904
"TAKENAKA CORPORATION",3,"竹中工務店",82,4567,1961
"TAKENAKA CORPORATION",3,"竹中工務店",82,5087,2194
"TAKENAKA CORPORATION",3,"竹中工務店",82,5150,2229
"TAKENAKA CORPORATION",3,"竹中工務店",82,5191,2246
"TAKENAKA CORPORATION",3,"竹中工務店",82,5618,2462
"TAKENAKA CORPORATION",3,"竹中工務店",82,5696,2499
"TAKENAKA CORPORATION",3,"竹中工務店",82,5840,2581
"TAKENAKA CORPORATION",3,"竹中工務店",82,6025,2673
"TAKENAKA CORPORATION",3,"竹中工務店",82,6072,2701
"TAKENAKA CORPORATION",3,"竹中工務店",82,6154,2743
"TAKENAKA CORPORATION",3,"竹中工務店",82,6242,2783
"TAKENAKA CORPORATION",3,"竹中工務店",82,6379,2835
"TAKENAKA CORPORATION",3,"竹中工務店",82,6411,2855
"TAKENAKA CORPORATION",3,"竹中工務店",82,6536,2925
"TAKENAKA CORPORATION",3,"竹中工務店",82,6537,2926
"TAKENAKA CORPORATION",3,"竹中工務店",82,6605,2964
"TAKENAKA CORPORATION",3,"竹中工務店",82,6644,2983
"TAKENAKA CORPORATION",3,"竹中工務店",82,6670,2997
"TAKENAKA CORPORATION",3,"竹中工務店",82,6728,3020
"TAKENAKA CORPORATION",3,"竹中工務店",82,6828,3060
"TAKENAKA CORPORATION",3,"竹中工務店",82,6847,3070
"TAKENAKA CORPORATION",3,"竹中工務店",82,6952,3126
"TAKENAKA CORPORATION",3,"竹中工務店",82,6964,3135
"TAKENAKA CORPORATION",3,"竹中工務店",82,7257,3278
"TAKENAKA CORPORATION",3,"竹中工務店",82,7289,3295
"TAKENAKA CORPORATION",3,"竹中工務店",82,7365,3332
"TAKENAKA CORPORATION",3,"竹中工務店",82,7399,3344
"TAKENAKA CORPORATION",3,"竹中工務店",82,7508,3403
"TAKENAKA CORPORATION",3,"竹中工務店",82,7619,3463
"TAKENAKA CORPORATION",3,"竹中工務店",82,7767,3548
"TAKENAKA CORPORATION",3,"竹中工務店",82,7817,3569
"TAKENAKA CORPORATION",3,"竹中工務店",82,7840,3577
"TAKENAKA CORPORATION",3,"竹中工務店",82,7920,3618
"TAKENAKA CORPORATION",3,"竹中工務店",82,7934,3630
"TAKENAKA CORPORATION",3,"竹中工務店",82,7939,3633
"TAKENAKA CORPORATION",3,"竹中工務店",82,8097,3715
"TAKENAKA CORPORATION",3,"竹中工務店",82,8101,3718
"TAKENAKA CORPORATION",3,"竹中工務店",82,8158,3751
"TAKENAKA CORPORATION",3,"竹中工務店",82,8180,3763
"TAKENAKA CORPORATION",3,"竹中工務店",82,8211,3775
"TAKENAKA CORPORATION",3,"竹中工務店",82,8250,3798
"TAKENAKA CORPORATION",3,"竹中工務店",82,8311,3834
"TAKENAKA CORPORATION",3,"竹中工務店",82,8352,3858
"TAKENAKA CORPORATION",3,"竹中工務店",82,8527,3954
"TAKENAKA CORPORATION",3,"竹中工務店",82,8531,3957
"TAKENAKA CORPORATION",3,"竹中工務店",82,8566,3975
"TAKENAKA CORPORATION",3,"竹中工務店",82,8777,4089
"TAKENAKA CORPORATION",3,"竹中工務店",82,8815,4110
"TAKENAKA CORPORATION",3,"竹中工務店",82,8833,4122
"TAKENAKA CORPORATION",3,"竹中工務店",82,8973,4200
"TAKENAKA CORPORATION",3,"竹中工務店",82,9121,4287
"TAKENAKA CORPORATION",3,"竹中工務店",82,9192,4328
"TAKENAKA CORPORATION",3,"竹中工務店",82,9239,4358
"TAKENAKA CORPORATION",3,"竹中工務店",82,9311,4407
"TAKENAKA CORPORATION",3,"竹中工務店",82,9313,4409
"TAKENAKA CORPORATION",3,"竹中工務店",82,9339,4421
"TAKENAKA CORPORATION",3,"竹中工務店",82,9347,4427
"TAKENAKA CORPORATION",3,"竹中工務店",82,9399,4461
"TAKENAKA CORPORATION",3,"竹中工務店",82,9408,4468
"TAKENAKA CORPORATION",3,"竹中工務店",82,9419,4476
"TAKENAKA CORPORATION",3,"竹中工務店",82,9467,4508
"TAKENAKA CORPORATION",3,"竹中工務店",82,9479,4516
"TAKENAKA CORPORATION",3,"竹中工務店",82,9648,4608
"TAKENAKA CORPORATION",3,"竹中工務店",82,9668,4621
"TAKENAKA CORPORATION",3,"竹中工務店",82,9716,4647
"TAKENAKA CORPORATION",3,"竹中工務店",82,9888,4742
"TAKENAKA CORPORATION",3,"竹中工務店",82,9908,4756
"TAKENAKA CORPORATION",3,"竹中工務店",82,9934,4770
"TAKENAKA CORPORATION",3,"竹中工務店",82,10016,4812
"TAKENAKA CORPORATION",3,"竹中工務店",82,10071,4841
"TAKENAKA CORPORATION",3,"竹中工務店",82,10135,4868
"TAKENAKA CORPORATION",3,"竹中工務店東京本店設計部",1,1755,822
"TAKENAKA CORPORATION",3,"竹中工務店東京本店",1,5822,2571
"NIHON SEKKEI",14,"日本設計",60,2825,1231
"NIHON SEKKEI",14,"日本設計",60,3074,1330
"NIHON SEKKEI",14,"日本設計",60,3548,1524
"NIHON SEKKEI",14,"日本設計",60,3880,1677
"NIHON SEKKEI",14,"日本設計",60,4029,1754
"NIHON SEKKEI",14,"日本設計",60,4598,1975
"NIHON SEKKEI",14,"日本設計",60,4709,2016
"NIHON SEKKEI",14,"日本設計",60,4745,2027
"NIHON SEKKEI",14,"日本設計",60,4940,2121
"NIHON SEKKEI",14,"日本設計",60,5217,2259
"NIHON SEKKEI",14,"日本設計",60,5309,2311
"NIHON SEKKEI",14,"日本設計",60,5533,2418
"NIHON SEKKEI",14,"日本設計",60,5695,2498
"NIHON SEKKEI",14,"日本設計",60,5742,2527
"NIHON SEKKEI",14,"日本設計",60,5758,2535
"NIHON SEKKEI",14,"日本設計",60,6118,2726
"NIHON SEKKEI",14,"日本設計",60,6190,2760
"NIHON SEKKEI",14,"日本設計",60,6286,2800
"NIHON SEKKEI",14,"日本設計",60,6357,2825
"NIHON SEKKEI",14,"日本設計",60,6363,2829
"NIHON SEKKEI",14,"日本設計",60,6442,2874
"NIHON SEKKEI",14,"日本設計",60,6463,2883
"NIHON SEKKEI",14,"日本設計",60,6595,2959
"NIHON SEKKEI",14,"日本設計",60,7027,3165
"NIHON SEKKEI",14,"日本設計",60,7029,3167
"NIHON SEKKEI",14,"日本設計",60,7092,3197
"NIHON SEKKEI",14,"日本設計",60,7205,3245
"NIHON SEKKEI",14,"日本設計",60,7312,3307
"NIHON SEKKEI",14,"日本設計",60,7506,3402
"NIHON SEKKEI",14,"日本設計",60,7735,3529
"NIHON SEKKEI",14,"日本設計",60,7809,3564
"NIHON SEKKEI",14,"日本設計",60,7878,3595
"NIHON SEKKEI",14,"日本設計",60,7929,3626
"NIHON SEKKEI",14,"日本設計",60,7933,3629
"NIHON SEKKEI",14,"日本設計",60,8164,3755
"NIHON SEKKEI",14,"日本設計",60,8172,3757
"NIHON SEKKEI",14,"日本設計",60,8278,3813
"NIHON SEKKEI",14,"日本設計",60,8341,3851
"NIHON SEKKEI",14,"日本設計",60,8363,3862
"NIHON SEKKEI",14,"日本設計",60,8531,3957
"NIHON SEKKEI",14,"日本設計",60,8581,3981
"NIHON SEKKEI",14,"日本設計",60,8595,3991
"NIHON SEKKEI",14,"日本設計",60,8653,4021
"NIHON SEKKEI",14,"日本設計",60,8740,4068
"NIHON SEKKEI",14,"日本設計",60,8755,4073
"NIHON SEKKEI",14,"日本設計",60,8817,4112
"NIHON SEKKEI",14,"日本設計",60,8968,4196
"NIHON SEKKEI",14,"日本設計",60,8973,4200
"NIHON SEKKEI",14,"日本設計",60,8984,4205
"NIHON SEKKEI",14,"日本設計",60,9022,4232
"NIHON SEKKEI",14,"日本設計",60,9348,4428
"NIHON SEKKEI",14,"日本設計",60,9349,4429
"NIHON SEKKEI",14,"日本設計",60,9420,4477
"NIHON SEKKEI",14,"日本設計",60,9594,4573
"NIHON SEKKEI",14,"日本設計",60,9716,4647
"NIHON SEKKEI",14,"日本設計",60,9718,4649
"NIHON SEKKEI",14,"日本設計",60,9888,4742
"NIHON SEKKEI",14,"日本設計",60,9897,4748
"NIHON SEKKEI",14,"日本設計",60,10100,4855
"NIHON SEKKEI",14,"日本設計",60,10168,4892
"NIHON SEKKEI",14,"日本設計ハウステンボス設計室",1,3214,1392
"NIHON SEKKEI",14,"日本設計・九和設計",1,5437,2370
"NIHON SEKKEI",14,"大坪泰＋御手洗僚子／日本設計",1,7270,3288
"NIHON SEKKEI",14,"高橋正泰＋村山純二＋武田新平／日本設計",1,7400,3345
"NIHON SEKKEI",14,"高橋正泰＋利田純一＋塩崎創／日本設計",1,7401,3346
"NIHON SEKKEI",14,"日本設計／小泉治・藤田雅義",1,7517,3404
"NIHON SEKKEI",14,"近宮健一・東本光尚／日本設計",1,8029,3681
"NIHON SEKKEI",14,"竹林正彦／日本設計",2,8135,3738
"NIHON SEKKEI",14,"竹林正彦／日本設計",2,8609,4001
"NIHON SEKKEI",14,"日本設計／山﨑彰夫＋井上信次郎＋畑江未央＋高増拓実",1,9196,4331
"NIHON SEKKEI",14,"日本設計／塚川譲＋堀駿",1,9293,4393
"NIHON SEKKEI",14,"小泉治＋市丸貴裕＋草野崇文＋吉岡紘介／日本設計",1,9383,4449
"NIHON SEKKEI",14,"日本設計／廣瀬浩二＋武田新平",1,9460,4503
"NIHON SEKKEI",14,"小泉治＋市丸貴裕＋草野崇文＋中村伸／日本設計",1,9684,4629
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,3121,1350
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,3136,1355
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,3173,1372
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,3486,1506
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,3564,1532
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,3589,1544
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,3807,1636
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,4105,1787
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,4604,1977
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,5465,2384
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,5599,2454
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,5801,2560
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,5821,2570
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,5930,2619
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,6210,2770
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,6768,3035
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,6790,3047
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,7027,3165
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,7047,3177
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,7311,3306
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,7621,3464
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,7658,3485
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,7744,3534
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,7927,3624
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,8341,3851
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,8402,3883
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,8600,3995
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,8616,4004
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,8679,4038
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,8832,4121
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,9163,4311
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,9180,4320
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,9204,4338
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,9238,4357
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,9243,4362
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,9281,4388
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,9357,4435
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,9365,4437
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,9423,4479
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,9909,4757
"KAJIMA DESIGN",5,"KAJIMA DESIGN",41,10167,4891
"KAJIMA DESIGN",5,"KAJlMA DESIGN／押野見邦英＋若松久男",1,4258,1838
"KAJIMA DESIGN",5,"KAJlMA DESIGN",1,4544,1948
"KAJIMA DESIGN",5,"鹿島建設",4,6262,2789
"KAJIMA DESIGN",5,"鹿島建設",4,6400,2850
"KAJIMA DESIGN",5,"鹿島建設",4,6492,2899
"KAJIMA DESIGN",5,"鹿島建設",4,8278,3813
"KAJIMA DESIGN",5,"KAJIMA DESIGN／舟橋慎一＋東郷裕幸",1,9364,4436
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,5419,2362
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,5667,2485
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,5668,2486
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,6037,2681
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,6154,2743
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,6242,2783
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,6606,2965
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,6894,3096
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,6911,3108
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,6912,3109
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,6914,3110
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,7091,3196
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,7196,3239
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,7257,3278
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,7258,3279
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,7606,3456
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,7696,3509
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,7739,3532
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,7755,3539
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,7773,3550
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,7840,3577
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,8211,3775
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,8274,3810
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,8407,3885
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,8469,3921
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,8860,4134
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,8866,4138
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,8914,4164
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,9125,4290
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,9196,4331
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,9348,4428
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,9349,4429
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,9410,4470
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計",34,9648,4608
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計（津田育宏＋石井邦彦）",1,8666,4028
"MITSUBISHI JISHO SEKKEI",14,"山極裕史＋高田慎也／三菱地所設計 宮地弘毅＋小池秋彦／三菱地所設計",1,8678,4037
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計／植田直樹＋津久井敦士",1,8789,4098
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計／永田康明＋長澤輝明",1,8790,4099
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計／大森晃＋梶隆之＋間部賢太郎",1,8908,4161
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計／大草徹也＋須部恭浩＋藤貴彰＋川岸昇",1,8911,4163
"MITSUBISHI JISHO SEKKEI",14,"杉本宏之＋谷浩志＋荒井拓州／三菱地所設計",1,8969,4197
"MITSUBISHI JISHO SEKKEI",14,"須部恭浩＋姉歯景介／三菱地所設計",1,9069,4256
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計／小西隆文＋住谷覚＋李一純",1,9191,4327
"MITSUBISHI JISHO SEKKEI",14,"清水聡＋名倉良起＋瀬島蒼／三菱地所設計",1,9256,4372
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計／緒方祐磨＋諸伏勲＋山田風人",1,9398,4460
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計／飯沼安裕＋荒井拓州",1,9449,4496
"MITSUBISHI JISHO SEKKEI",14,"三菱地所設計／萩尾昌則＋内山宗幸＋木村陽子",1,9459,4502
"SHIMIZU CORPORATION",7,"清水建設",31,113,93
"SHIMIZU CORPORATION",7,"清水建設",31,5652,2478
"SHIMIZU CORPORATION",7,"清水建設",31,5653,2479
"SHIMIZU CORPORATION",7,"清水建設",31,6017,2668
"SHIMIZU CORPORATION",7,"清水建設",31,6448,2878
"SHIMIZU CORPORATION",7,"清水建設",31,6627,2976
"SHIMIZU CORPORATION",7,"清水建設",31,6711,3014
"SHIMIZU CORPORATION",7,"清水建設",31,6850,3072
"SHIMIZU CORPORATION",7,"清水建設",31,7027,3165
"SHIMIZU CORPORATION",7,"清水建設",31,7029,3167
"SHIMIZU CORPORATION",7,"清水建設",31,7034,3171
"SHIMIZU CORPORATION",7,"清水建設",31,7380,3337
"SHIMIZU CORPORATION",7,"清水建設",31,7730,3527
"SHIMIZU CORPORATION",7,"清水建設",31,7784,3555
"SHIMIZU CORPORATION",7,"清水建設",31,7810,3565
"SHIMIZU CORPORATION",7,"清水建設",31,7878,3595
"SHIMIZU CORPORATION",7,"清水建設",31,7933,3629
"SHIMIZU CORPORATION",7,"清水建設",31,7968,3651
"SHIMIZU CORPORATION",7,"清水建設",31,8084,3705
"SHIMIZU CORPORATION",7,"清水建設",31,8133,3736
"SHIMIZU CORPORATION",7,"清水建設",31,8178,3761
"SHIMIZU CORPORATION",7,"清水建設",31,8393,3877
"SHIMIZU CORPORATION",7,"清水建設",31,8757,4075
"SHIMIZU CORPORATION",7,"清水建設",31,8924,4170
"SHIMIZU CORPORATION",7,"清水建設",31,8970,4198
